start-time,end-time,duration,rtt,proto,sip,sp,dip,dp,iflags,uflags,riflags,ruflags,isn,risn,pkt,oct,rpkt,roct,app,entropy,rentropy,end-reason
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52048,8.8.8.8,1063,S,0,0,0,9ed44a1f,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52049,8.8.8.8,9040,S,0,0,0,07bfe57e,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52050,8.8.8.8,2065,S,0,0,0,c44520a3,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52051,8.8.8.8,3880,S,0,0,0,15a369ef,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52052,8.8.8.8,5280,S,0,0,0,c59b4d14,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52053,8.8.8.8,12345,S,0,0,0,4deb0478,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52055,8.8.8.8,9040,S,0,0,0,0762fa8d,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52056,8.8.8.8,12345,S,0,0,0,aaaef926,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52057,8.8.8.8,5280,S,0,0,0,15292420,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52058,8.8.8.8,3880,S,0,0,0,ad89e4fa,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52059,8.8.8.8,2065,S,0,0,0,63d6aee3,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52060,8.8.8.8,8099,S,0,0,0,7f6e80a0,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52061,8.8.8.8,6565,S,0,0,0,02fc3957,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52062,8.8.8.8,2200,S,0,0,0,324d76d9,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52063,8.8.8.8,9050,S,0,0,0,4c4d454b,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52064,8.8.8.8,2492,S,0,0,0,8fa97f0b,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52065,8.8.8.8,8099,S,0,0,0,d3db81d4,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52066,8.8.8.8,2492,S,0,0,0,941e150e,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52067,8.8.8.8,9050,S,0,0,0,d5c94b6b,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52068,8.8.8.8,2200,S,0,0,0,0df5e6c6,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52069,8.8.8.8,6565,S,0,0,0,fe790295,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52070,8.8.8.8,1106,S,0,0,0,e4b3d024,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52071,8.8.8.8,800,S,0,0,0,6759a50d,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52072,8.8.8.8,1914,S,0,0,0,0fc95646,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52073,8.8.8.8,1052,S,0,0,0,45166f77,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52074,8.8.8.8,1301,S,0,0,0,d8bd9c39,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52075,8.8.8.8,1106,S,0,0,0,edc52a66,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52076,8.8.8.8,1301,S,0,0,0,f6a382d7,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52077,8.8.8.8,1052,S,0,0,0,33aba064,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52078,8.8.8.8,1914,S,0,0,0,006a2a12,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52079,8.8.8.8,800,S,0,0,0,e9d7778d,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52080,8.8.8.8,2004,S,0,0,0,66e844a9,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52081,8.8.8.8,5550,S,0,0,0,9991d8ed,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52082,8.8.8.8,1328,S,0,0,0,c34ec692,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52083,8.8.8.8,2010,S,0,0,0,c417599f,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52084,8.8.8.8,1089,S,0,0,0,746dd11c,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52085,8.8.8.8,2004,S,0,0,0,3ecc6828,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52086,8.8.8.8,1089,S,0,0,0,ae97ac12,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52087,8.8.8.8,2010,S,0,0,0,791a3f2f,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52088,8.8.8.8,1328,S,0,0,0,0a94746b,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52089,8.8.8.8,5550,S,0,0,0,00216b49,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52090,8.8.8.8,7920,S,0,0,0,ac6613ce,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52091,8.8.8.8,992,S,0,0,0,810d04d6,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52092,8.8.8.8,3322,S,0,0,0,02dbaa23,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52093,8.8.8.8,2525,S,0,0,0,52e7a61c,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52094,8.8.8.8,8222,S,0,0,0,97cc37a3,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52095,8.8.8.8,7920,S,0,0,0,c0ab052c,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52096,8.8.8.8,8222,S,0,0,0,eefaab1b,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52097,8.8.8.8,2525,S,0,0,0,20928c78,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52098,8.8.8.8,3322,S,0,0,0,f6593b23,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52099,8.8.8.8,992,S,0,0,0,1dd6905d,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52100,8.8.8.8,888,S,0,0,0,8ade1ebf,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52101,8.8.8.8,524,S,0,0,0,8aa0e235,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52102,8.8.8.8,1100,S,0,0,0,fd3a0707,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52103,8.8.8.8,6788,S,0,0,0,b6817f24,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52104,8.8.8.8,3390,S,0,0,0,6c470cf2,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52105,8.8.8.8,888,S,0,0,0,671777c5,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52106,8.8.8.8,3390,S,0,0,0,27da2e15,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52107,8.8.8.8,6788,S,0,0,0,7ed1fea5,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52108,8.8.8.8,1100,S,0,0,0,b92a5386,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52109,8.8.8.8,524,S,0,0,0,0ac4cf71,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52110,8.8.8.8,6007,S,0,0,0,2c1e428e,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52111,8.8.8.8,8600,S,0,0,0,d913d9d2,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52112,8.8.8.8,4446,S,0,0,0,e385491f,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52113,8.8.8.8,1038,S,0,0,0,852bb063,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52114,8.8.8.8,687,S,0,0,0,d9efe905,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52116,8.8.8.8,6007,S,0,0,0,2578658b,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52117,8.8.8.8,687,S,0,0,0,0eb0a091,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52118,8.8.8.8,1038,S,0,0,0,d3bb9078,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52119,8.8.8.8,4446,S,0,0,0,f8da748e,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52120,8.8.8.8,8600,S,0,0,0,6ab2396d,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52121,8.8.8.8,10009,S,0,0,0,909fd57b,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52122,8.8.8.8,8009,S,0,0,0,5b5c7da7,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52123,8.8.8.8,83,S,0,0,0,6c49c3fd,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52124,8.8.8.8,2009,S,0,0,0,1553a1de,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52125,8.8.8.8,1163,S,0,0,0,373bf070,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52126,8.8.8.8,10009,S,0,0,0,86bfddd0,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52127,8.8.8.8,1163,S,0,0,0,31693b37,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52128,8.8.8.8,2009,S,0,0,0,b913e4f4,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52129,8.8.8.8,83,S,0,0,0,8f35194f,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52130,8.8.8.8,8009,S,0,0,0,18a197a4,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52131,8.8.8.8,5800,S,0,0,0,869be572,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52132,8.8.8.8,2382,S,0,0,0,07b08eb3,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52133,8.8.8.8,1029,S,0,0,0,fd51d82f,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52134,8.8.8.8,6667,S,0,0,0,6241f488,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52135,8.8.8.8,3689,S,0,0,0,834ae374,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52136,8.8.8.8,5800,S,0,0,0,f9341e2f,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52137,8.8.8.8,2382,S,0,0,0,de786785,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52138,8.8.8.8,3689,S,0,0,0,e28c0992,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52139,8.8.8.8,6667,S,0,0,0,b2233554,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52140,8.8.8.8,1029,S,0,0,0,42ea2166,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52141,8.8.8.8,2875,S,0,0,0,4e89e9cc,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52142,8.8.8.8,3367,S,0,0,0,cd6feac3,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52143,8.8.8.8,5922,S,0,0,0,3b0bfdfa,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52144,8.8.8.8,1027,S,0,0,0,47701da6,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52145,8.8.8.8,27715,S,0,0,0,6006611c,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52146,8.8.8.8,3367,S,0,0,0,bea73acc,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52147,8.8.8.8,2875,S,0,0,0,be2737fe,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52148,8.8.8.8,27715,S,0,0,0,d91270c0,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52149,8.8.8.8,1027,S,0,0,0,1ac2f81e,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52150,8.8.8.8,5922,S,0,0,0,4222f6de,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52151,8.8.8.8,3005,S,0,0,0,fbdd8fd5,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52152,8.8.8.8,10001,S,0,0,0,7c382faf,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52153,8.8.8.8,1078,S,0,0,0,805371aa,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52154,8.8.8.8,280,S,0,0,0,8543a26a,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52155,8.8.8.8,1310,S,0,0,0,53544522,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52156,8.8.8.8,10001,S,0,0,0,3d247780,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52157,8.8.8.8,3005,S,0,0,0,e391034c,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52158,8.8.8.8,1310,S,0,0,0,822a078c,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52159,8.8.8.8,280,S,0,0,0,479d99e2,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52160,8.8.8.8,1078,S,0,0,0,e9f51c01,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52161,8.8.8.8,49160,S,0,0,0,0f1c64df,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52162,8.8.8.8,2006,S,0,0,0,c3cd32a8,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52163,8.8.8.8,3404,S,0,0,0,d472e8ed,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52164,8.8.8.8,12174,S,0,0,0,abac32b9,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52165,8.8.8.8,5214,S,0,0,0,f88b7ea5,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52166,8.8.8.8,2006,S,0,0,0,18e69b41,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52167,8.8.8.8,49160,S,0,0,0,41c2c31f,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52168,8.8.8.8,3404,S,0,0,0,895829bc,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52169,8.8.8.8,12174,S,0,0,0,371b5640,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52170,8.8.8.8,5214,S,0,0,0,9126aac2,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52171,8.8.8.8,3527,S,0,0,0,263f397e,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52172,8.8.8.8,9207,S,0,0,0,f5d09e69,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52173,8.8.8.8,50006,S,0,0,0,97453566,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52174,8.8.8.8,4998,S,0,0,0,950fe868,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52175,8.8.8.8,10010,S,0,0,0,ec8ffa93,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52176,8.8.8.8,50006,S,0,0,0,65f88d9c,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52177,8.8.8.8,9207,S,0,0,0,95bf8fc6,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52178,8.8.8.8,3527,S,0,0,0,97464881,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52179,8.8.8.8,10010,S,0,0,0,21cac820,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52180,8.8.8.8,4998,S,0,0,0,b84a8857,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52182,8.8.8.8,22939,S,0,0,0,a5ac5641,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52183,8.8.8.8,389,S,0,0,0,2bf6d914,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52184,8.8.8.8,9876,S,0,0,0,9ec2c97b,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52185,8.8.8.8,6003,S,0,0,0,24f3f23b,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52186,8.8.8.8,3071,S,0,0,0,3049c7af,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52187,8.8.8.8,6003,S,0,0,0,4ed29f40,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52188,8.8.8.8,9876,S,0,0,0,fd32fec6,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52189,8.8.8.8,389,S,0,0,0,da86df32,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52190,8.8.8.8,22939,S,0,0,0,e3eed9c1,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52191,8.8.8.8,3071,S,0,0,0,775ae989,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52192,8.8.8.8,1719,S,0,0,0,4f92f02f,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52193,8.8.8.8,1071,S,0,0,0,e56f319e,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52194,8.8.8.8,3370,S,0,0,0,5f9448be,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52195,8.8.8.8,15004,S,0,0,0,f38272a2,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52196,8.8.8.8,6666,S,0,0,0,455748e8,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52197,8.8.8.8,15004,S,0,0,0,24444057,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52198,8.8.8.8,3370,S,0,0,0,8ed6b7ed,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52199,8.8.8.8,1071,S,0,0,0,3f45f65c,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52200,8.8.8.8,1719,S,0,0,0,a5c03b23,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52201,8.8.8.8,6666,S,0,0,0,efaef285,00000000,1.00,64,0,0,0,0,0,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,0,0,6,192.168.50.2,52202,8.8.8.8,1132,S,0,0,0,56b8c7c7,00000000,1.00,64,0,0,0,0,0,idle
